,Molecule,Tango,Waltz,Length
538,mutant_538,37.868809523809524,5.883809523809524,42
539,mutant_539,37.87547619047619,5.887690476190476,42
540,mutant_540,27.79261904761905,1.5782619047619049,42
541,mutant_541,37.87595238095238,5.887904761904762,42
542,mutant_542,37.86333333333333,5.906714285714285,42
543,mutant_543,37.87547619047619,5.887690476190476,42
544,mutant_544,37.87547619047619,5.887690476190476,42
545,mutant_545,37.87547619047619,5.887690476190476,42
546,mutant_546,37.87547619047619,5.887690476190476,42
547,mutant_547,37.87547619047619,5.887690476190476,42
548,mutant_548,37.87547619047619,5.887714285714286,42
549,mutant_549,37.82452380952381,5.96702380952381,42
550,mutant_550,37.82452380952381,5.9668809523809525,42
551,mutant_551,37.82452380952381,5.9668809523809525,42
552,mutant_552,37.90785714285715,5.857095238095238,42
553,mutant_553,37.82452380952381,5.9668809523809525,42
554,mutant_554,37.82452380952381,5.9668809523809525,42
555,mutant_555,37.83690476190476,5.947857142857143,42
556,mutant_556,37.82452380952381,5.9668809523809525,42
557,mutant_557,37.913333333333334,5.827595238095237,42
558,mutant_558,37.86333333333333,5.906857142857143,42
559,mutant_559,37.86333333333333,5.906714285714285,42
560,mutant_560,37.86333333333333,5.906714285714285,42
561,mutant_561,37.86333333333333,5.906714285714285,42
562,mutant_562,37.86333333333333,5.932071428571429,42
563,mutant_563,37.82452380952381,5.9695238095238095,42
564,mutant_564,30.35,13.428095238095239,42
565,mutant_565,30.46547619047619,0.027746428571428575,42
566,mutant_566,32.28904761904762,0.0473352380952381,42
567,mutant_567,36.55047619047619,5.807071428571429,42
568,mutant_568,37.74261904761905,5.888142857142857,42
569,mutant_569,38.792857142857144,5.885380952380952,42
570,mutant_570,37.959761904761905,5.887428571428571,42
571,mutant_571,39.39333333333333,5.883785714285715,42
572,mutant_572,40.811904761904756,5.881428571428572,42
573,mutant_573,37.75404761904762,5.905285714285714,42
574,mutant_574,37.36833333333333,5.8703095238095235,42
575,mutant_575,37.67595238095238,5.8880952380952385,42
576,mutant_576,36.55047619047619,5.807047619047618,42
577,mutant_577,40.53261904761904,5.881619047619047,42
578,mutant_578,36.05238095238095,5.903261904761905,42
579,mutant_579,39.07142857142857,5.886285714285714,42
580,mutant_580,35.77928571428571,5.8084999999999996,42
581,mutant_581,33.90738095238095,5.920999999999999,42
582,mutant_582,37.535000000000004,5.890261904761904,42
583,mutant_583,35.29904761904762,5.909,42
584,mutant_584,38.16904761904762,5.884666666666667,42
585,mutant_585,38.87047619047619,5.879142857142857,42
586,mutant_586,37.880714285714284,5.8898809523809526,42
587,mutant_587,37.88095238095238,5.889595238095238,42
588,mutant_588,37.87833333333334,5.888952380952381,42
589,mutant_589,37.875,5.887785714285714,42
590,mutant_590,37.88142857142857,5.890357142857143,42
591,mutant_591,37.881904761904764,5.889738095238095,42
592,mutant_592,37.8947619047619,5.871261904761904,42
593,mutant_593,37.88357142857143,5.890285714285715,42
594,mutant_594,37.93142857142857,5.8104523809523805,42
595,mutant_595,37.880714285714284,5.889833333333333,42
596,mutant_596,37.88142857142857,5.889619047619048,42
597,mutant_597,37.88,5.889261904761905,42
598,mutant_598,37.91833333333333,5.806547619047619,42
599,mutant_599,33.92214285714286,5.923738095238095,42
600,mutant_600,37.880714285714284,5.889357142857143,42
601,mutant_601,37.87880952380952,5.888761904761905,42
602,mutant_602,37.880714285714284,5.889904761904762,42
603,mutant_603,37.87547619047619,5.887428571428571,42
604,mutant_604,37.88880952380952,5.868714285714286,42
605,mutant_605,37.880714285714284,5.890285714285715,42
606,mutant_606,37.919285714285714,5.806809523809524,42
607,mutant_607,37.88333333333333,5.890285714285715,42
608,mutant_608,37.87714285714286,5.888333333333334,42
609,mutant_609,37.876666666666665,5.8883809523809525,42
610,mutant_610,37.87857142857143,5.8885000000000005,42
611,mutant_611,37.88047619047619,5.889357142857143,42
612,mutant_612,34.02642857142857,5.893404761904762,42
613,mutant_613,35.77952380952381,5.80847619047619,42
614,mutant_614,20.336833333333335,6.234095238095238,42
615,mutant_615,34.7252380952381,5.9519761904761905,42
616,mutant_616,27.12047619047619,6.1042619047619056,42
617,mutant_617,36.412142857142854,5.917666666666666,42
618,mutant_618,38.087857142857146,5.8834285714285715,42
619,mutant_619,20.624642857142856,6.2366190476190475,42
620,mutant_620,15.090809523809522,6.302880952380953,42
621,mutant_621,13.381714285714287,6.3790000000000004,42
622,mutant_622,16.82742857142857,6.146642857142857,42
623,mutant_623,29.691190476190474,6.0615,42
624,mutant_624,37.46190476190476,5.896571428571429,42
625,mutant_625,34.73761904761905,5.9546190476190475,42
626,mutant_626,11.414666666666667,6.369690476190476,42
627,mutant_627,16.221261904761906,6.356142857142858,42
628,mutant_628,31.99214285714286,6.016095238095238,42
629,mutant_629,22.267857142857142,6.22604761904762,42
630,mutant_630,34.78261904761904,5.955452380952381,42
631,mutant_631,37.85404761904762,5.888166666666667,42
632,mutant_632,16.334238095238096,6.354095238095239,42
633,mutant_633,20.211238095238095,6.0324285714285715,42
634,mutant_634,38.34309523809524,5.88002380952381,42
635,mutant_635,15.89802380952381,6.320333333333333,42
636,mutant_636,16.00604761904762,6.31,42
637,mutant_637,38.77761904761905,5.8799761904761905,42
638,mutant_638,29.962857142857143,5.985190476190476,42
639,mutant_639,29.944761904761908,5.982738095238095,42
640,mutant_640,30.357142857142858,5.875642857142857,42
641,mutant_641,26.77357142857143,5.886452380952381,42
642,mutant_642,21.655190476190477,6.148142857142856,42
643,mutant_643,31.714523809523808,5.98754761904762,42
644,mutant_644,24.823095238095238,6.098619047619048,42
645,mutant_645,34.385238095238094,5.944285714285714,42
646,mutant_646,33.14547619047619,5.925023809523809,42
647,mutant_647,26.513571428571428,5.8828571428571435,42
648,mutant_648,38.320238095238096,5.880333333333333,42
649,mutant_649,38.02047619047619,5.885785714285714,42
650,mutant_650,38.360952380952384,5.879738095238095,42
651,mutant_651,38.39642857142857,5.882261904761905,42
652,mutant_652,37.29642857142857,5.898095238095238,42
653,mutant_653,28.107380952380954,6.009761904761905,42
654,mutant_654,19.45738095238095,6.188023809523809,42
655,mutant_655,26.479761904761908,5.882809523809524,42
656,mutant_656,38.39214285714286,5.879095238095238,42
657,mutant_657,37.269285714285715,5.912404761904762,42
658,mutant_658,37.87428571428571,5.888857142857143,42
659,mutant_659,37.88380952380952,5.890309523809524,42
660,mutant_660,37.868095238095236,5.887761904761905,42
661,mutant_661,28.055714285714284,0.013132904761904762,42
662,mutant_662,37.78214285714286,0.3381333333333333,42
663,mutant_663,35.37380952380953,12.794666666666666,42
664,mutant_664,29.184047619047618,0.09402238095238095,42
665,mutant_665,35.70952380952381,13.743880952380954,42
666,mutant_666,27.60047619047619,0.00851895238095238,42
667,mutant_667,27.774761904761903,0.010031571428571428,42
668,mutant_668,30.31,0.039792380952380954,42
669,mutant_669,28.241666666666667,0.021389142857142857,42
670,mutant_670,32.1002380952381,0.009703,42
671,mutant_671,27.78309523809524,0.009278095238095238,42
672,mutant_672,27.537857142857142,0.008791595238095237,42
673,mutant_673,27.551904761904762,0.008518880952380953,42
674,mutant_674,36.41166666666667,0.018319833333333334,42
675,mutant_675,27.537857142857142,0.013760666666666668,42
676,mutant_676,27.537857142857142,0.008791595238095237,42
677,mutant_677,31.114047619047618,0.008999595238095239,42
678,mutant_678,28.055,0.008791595238095237,42
679,mutant_679,37.78214285714286,0.009615571428571428,42
680,mutant_680,31.114047619047618,5.637238095238096,42
681,mutant_681,27.537857142857142,0.01222052380952381,42
682,mutant_682,27.537857142857142,2.2650738095238094,42
683,mutant_683,36.41166666666667,10.423880952380951,42
684,mutant_684,37.80357142857143,0.33372142857142856,42
685,mutant_685,27.79952380952381,3.3702380952380957,42
686,mutant_686,27.541190476190476,0.03465666666666667,42
687,mutant_687,27.537857142857142,0.009326785714285715,42
688,mutant_688,27.56857142857143,0.02093566666666667,42
689,mutant_689,36.559761904761906,0.7678619047619047,42
690,mutant_690,27.537857142857142,0.8323380952380952,42
691,mutant_691,27.537857142857142,0.01301902380952381,42
692,mutant_692,31.282619047619043,0.42469523809523807,42
693,mutant_693,29.18095238095238,0.008973452380952382,42
694,mutant_694,28.09095238095238,0.15795809523809523,42
695,mutant_695,27.776190476190475,12.308000000000002,42
696,mutant_696,30.320714285714285,4.928214285714286,42
697,mutant_697,28.24761904761905,0.4879476190476191,42
698,mutant_698,32.1002380952381,0.2143395238095238,42
699,mutant_699,37.70666666666667,10.68204761904762,42
700,mutant_700,27.78309523809524,0.06518785714285714,42
701,mutant_701,27.541190476190476,1.8567714285714285,42
702,mutant_702,27.537857142857142,0.010436095238095237,42
703,mutant_703,27.551904761904762,0.033437857142857144,42
704,mutant_704,27.600714285714286,0.7815238095238095,42
705,mutant_705,35.70952380952381,0.8658261904761905,42
706,mutant_706,28.35333333333333,1.3985357142857144,42
707,mutant_707,37.34619047619047,3.523309523809524,42
708,mutant_708,38.82476190476191,3.1554285714285712,42
709,mutant_709,38.938095238095244,3.129095238095238,42
710,mutant_710,39.88619047619048,2.944119047619048,42
711,mutant_711,38.817142857142855,3.1577142857142855,42
712,mutant_712,38.809761904761906,3.16,42
713,mutant_713,37.92880952380953,5.8936190476190475,42
714,mutant_714,39.38,3.020404761904762,42
715,mutant_715,37.925714285714285,5.790952380952381,42
716,mutant_716,37.85619047619048,5.881261904761905,42
717,mutant_717,38.875,3.143619047619048,42
718,mutant_718,37.87571428571429,5.887738095238095,42
719,mutant_719,37.87571428571429,5.8878571428571425,42
720,mutant_720,37.86571428571428,5.884428571428571,42
721,mutant_721,37.88238095238095,5.867023809523809,42
722,mutant_722,37.79571428571429,5.860904761904761,42
723,mutant_723,37.94119047619048,5.79602380952381,42
724,mutant_724,37.84404761904762,5.882214285714285,42
725,mutant_725,37.85357142857143,5.885071428571429,42
726,mutant_726,37.86404761904762,5.883880952380952,42
727,mutant_727,37.93119047619047,5.810404761904762,42
728,mutant_728,37.86571428571428,5.8845,42
729,mutant_729,28.29380952380952,1.1846452380952381,42
730,mutant_730,38.81428571428572,3.159952380952381,42
731,mutant_731,41.15190476190477,0.530802380952381,42
732,mutant_732,33.351190476190474,8.303404761904762,42
733,mutant_733,38.315714285714286,6.1750952380952375,42
734,mutant_734,39.31833333333333,0.6161928571428571,42
735,mutant_735,30.43261904761905,7.895714285714286,42
736,mutant_736,27.73071428571429,0.40527857142857143,42
737,mutant_737,27.993333333333332,0.6614904761904762,42
738,mutant_738,27.81833333333333,0.7831571428571429,42
739,mutant_739,39.18928571428572,1.0548095238095239,42
740,mutant_740,27.598095238095237,5.652285714285714,42
741,mutant_741,38.006190476190476,5.860261904761905,42
742,mutant_742,27.576190476190476,7.6432142857142855,42
743,mutant_743,38.922380952380955,3.0469285714285714,42
744,mutant_744,39.89666666666667,2.0711190476190473,42
745,mutant_745,39.13738095238095,2.8446190476190476,42
746,mutant_746,40.373333333333335,1.5274547619047618,42
747,mutant_747,41.32,0.8653642857142858,42
748,mutant_748,38.92666666666667,3.0442857142857145,42
749,mutant_749,38.82119047619047,3.1340714285714286,42
750,mutant_750,30.475714285714286,11.482119047619047,42
751,mutant_751,37.90785714285715,5.892261904761905,42
752,mutant_752,37.95666666666667,5.870380952380953,42
753,mutant_753,23.622119047619048,5.928904761904763,42
